seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;92000;5101;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];123.80562627300242
1;94000;5192;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];126.55760158900375
1;96000;5281;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];129.3083008110043
1;98000;5374;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];132.08198383200215
1;100000;5464;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];135.04480497000623
2;2000;199;run1;144850.5077674123;5;[1, 5, 8, 3, 7];1.69101588200283
2;4000;383;run1;148450.75496903446;6;[1, 9, 8, 5, 3, 7];3.6927347220043885
2;6000;531;run1;155618.43852692362;8;[1, 14, 9, 16, 8, 5, 3, 7];5.802205854000931
2;8000;685;run1;156072.03980613616;9;[1, 14, 9, 16, 8, 5, 13, 3, 7];7.87919175800198
2;10000;817;run1;156099.40874329326;10;[1, 14, 15, 9, 16, 8, 5, 13, 3, 7];10.068608667999797
2;12000;955;run1;158158.34129646755;13;[1, 20, 14, 17, 15, 16, 9, 8, 5, 13, 3, 7, 19];12.713214125004015
2;14000;1101;run1;158171.71957867374;13;[1, 14, 17, 15, 16, 20, 9, 8, 5, 13, 3, 7, 19];15.438434061004955
2;16000;1235;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];18.14024980799877
2;18000;1372;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];20.968936504003068
2;20000;1505;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];23.81886471100006
2;22000;1636;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];26.688802345001022
2;24000;1753;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];29.499962901005347
2;26000;1874;run1;158566.65893990168;15;[1, 3, 14, 17, 15, 16, 9, 8, 5, 19, 13, 23, 19, 21, 7];32.667547226999886
2;28000;1993;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];36.01380402900395
2;30000;2094;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];39.22470574800536
2;32000;2200;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];42.620787193998694
2;34000;2330;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];45.93913449200045
2;36000;2419;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];49.13803874600126
2;38000;2517;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];52.32203253800253
2;40000;2606;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];55.59843450200424
2;42000;2678;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];58.68521718800184
2;44000;2765;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];61.8439571830022
2;46000;2856;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];65.15388843000255
2;48000;2943;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];68.28701695299969
2;50000;3033;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];71.66737495000416
2;52000;3123;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];74.80513011899893
2;54000;3211;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];77.97405778300163
2;56000;3296;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];81.21873817899905
2;58000;3384;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];84.18228953100333
2;60000;3469;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];87.24376004300575
2;62000;3564;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];90.43384536200028
2;64000;3651;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];93.49639460199978
2;66000;3755;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];96.64620642799855
2;68000;3841;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];99.69081099599862
2;70000;3927;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];102.72911497500172
2;72000;4014;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];105.58392437900329
2;74000;4092;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];108.3617932720008
2;76000;4174;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];111.25972352600365
2;78000;4251;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];114.060418330002
2;80000;4336;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];116.79889810299937
2;82000;4424;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];119.63236858000164
2;84000;4510;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];122.50383396899997
2;86000;4596;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];125.3053008870047
2;88000;4684;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];128.03752799900394
2;90000;4776;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];131.0157806480056
2;92000;4866;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];134.01372582900512
2;94000;4960;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];136.9202155380044
2;96000;5049;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];139.8519101780039
2;98000;5139;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];142.81827930100553
2;100000;5231;run1;158579.0616731031;15;[1, 14, 20, 17, 15, 16, 9, 8, 5, 19, 21, 13, 3, 19, 7];145.75045157600107
3;2000;198;run1;148450.67789201564;6;[1, 5, 8, 9, 3, 7];1.8458500360065955
3;4000;378;run1;148450.75496903446;6;[1, 9, 5, 8, 3, 7];3.921464332001051
3;6000;613;run1;153933.48236219556;9;[1, 9, 8, 18, 5, 3, 20, 7, 16];6.210407613005373
3;8000;770;run1;154987.14041699094;9;[1, 16, 9, 8, 5, 24, 3, 7, 14];8.607775947006303
3;10000;982;run1;156935.62663230707;9;[1, 14, 9, 16, 8, 5, 3, 19, 7];11.087214559003769
3;12000;1174;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];13.787440748004883
3;14000;1299;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];16.47460436000256
3;16000;1441;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];19.30520121000154
3;18000;1527;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];21.86426624100568
3;20000;1664;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];24.567088274001435
3;22000;1790;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];27.307404682003835
3;24000;1902;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];29.918926504004048
3;26000;2027;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];32.61808006100182
3;28000;2127;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];35.18667683900276
3;30000;2229;run1;158186.59227925318;12;[1, 14, 17, 15, 16, 9, 8, 5, 13, 3, 19, 7];37.863549101006356
