seed;step;episode;run;q_sum;per_task_q;computation_time
1;322500;735;run1;0.39542328505616264;[0.39542328505616264, 0.0];28.174463602001197
1;325000;741;run1;0.3956251774033378;[0.3956251774033378, 0.0];28.39494996900612
1;327500;748;run1;0.3958131867742539;[0.3958131867742539, 0.0];28.615227071000845
1;330000;753;run1;0.395856315670143;[0.395856315670143, 0.0];28.82858968400251
1;332500;759;run1;0.39597130813133785;[0.39597130813133785, 0.0];29.044816809000622
1;335000;764;run1;0.3960506008396547;[0.3960506008396547, 0.0];29.2565980319996
1;337500;770;run1;0.3961326322304303;[0.3961326322304303, 0.0];29.47242386000289
1;340000;776;run1;0.39620648479925624;[0.39620648479925624, 0.0];29.691748762001225
1;342500;782;run1;0.39639359274317615;[0.39639359274317615, 0.0];29.90943469600461
1;345000;788;run1;0.3965068431070509;[0.3965068431070509, 0.0];30.0857471240015
1;347500;794;run1;0.39658295607424193;[0.39658295607424193, 0.0];30.29999527000473
1;350000;801;run1;0.3966445597612697;[0.3966445597612697, 0.0];30.52047067600506
1;352500;808;run1;0.396710755417629;[0.396710755417629, 0.0];30.73628570400615
1;355000;814;run1;0.3967600169470406;[0.3967600169470406, 0.0];30.95028487899981
1;357500;819;run1;0.39678749217821685;[0.39678749217821685, 0.0];31.159676274000958
1;360000;825;run1;0.3967984334942686;[0.3967984334942686, 0.0];31.37460235000617
1;362500;830;run1;0.39681582188520254;[0.39681582188520254, 0.0];31.587231205005082
1;365000;836;run1;0.39684901903570763;[0.39684901903570763, 0.0];31.801979135001602
1;367500;842;run1;0.39688326406910257;[0.39688326406910257, 0.0];32.01551603600092
1;370000;849;run1;0.39691355222682;[0.39691355222682, 0.0];32.232924574003846
1;372500;855;run1;0.3969337922194635;[0.3969337922194635, 0.0];32.44355952900514
1;375000;860;run1;0.3969529087902837;[0.3969529087902837, 0.0];32.6561355140002
1;377500;865;run1;0.3969811144116129;[0.3969811144116129, 0.0];32.83015020900348
1;380000;873;run1;0.39701408211218037;[0.39701408211218037, 0.0];33.05055149400141
1;382500;878;run1;0.39702526005728533;[0.39702526005728533, 0.0];33.263278383004945
1;385000;883;run1;0.3970318046547183;[0.3970318046547183, 0.0];33.475969335006084
1;387500;890;run1;0.3970479643787169;[0.3970479643787169, 0.0];33.6952363560049
1;390000;896;run1;0.39706525946250276;[0.39706525946250276, 0.0];33.91306828400411
1;392500;901;run1;0.39707236701327303;[0.39707236701327303, 0.0];34.12803029900533
1;395000;906;run1;0.3970834741477668;[0.3970834741477668, 0.0];34.346068798004126
1;397500;912;run1;0.397091860906233;[0.397091860906233, 0.0];34.572090727000614
1;400000;918;run1;0.39709893779949773;[0.39709893779949773, 0.0];34.772223861000384
1;402500;925;run1;0.39710948934353574;[0.39710948934353574, 0.0];34.99169120100123
1;405000;930;run1;0.39711450281748073;[0.39711450281748073, 0.0];35.20166179900116
1;407500;936;run1;0.3971216008841826;[0.3971216008841826, 0.0];35.40659632900497
1;410000;942;run1;0.3971304447456437;[0.3971304447456437, 0.0];35.62462731400592
1;412500;948;run1;0.3971376305995737;[0.3971376305995737, 0.0];35.83468700100639
1;415000;953;run1;0.3971462002230696;[0.3971462002230696, 0.0];36.04224105100002
1;417500;960;run1;0.39715625738134713;[0.39715625738134713, 0.0];36.25741316200583
1;420000;965;run1;0.3971633982862699;[0.3971633982862699, 0.0];36.46348397900147
1;422500;972;run1;0.39717047937022626;[0.39717047937022626, 0.0];36.661733341999934
1;425000;977;run1;0.39717332751332185;[0.39717332751332185, 0.0];36.86904030600272
1;427500;983;run1;0.3971795318626127;[0.3971795318626127, 0.0];37.08327649700368
1;430000;988;run1;0.39718314879146505;[0.39718314879146505, 0.0];37.28647117700166
1;432500;996;run1;0.3971862757384786;[0.3971862757384786, 0.0];37.468727058003424
1;435000;1001;run1;0.3971892654859426;[0.3971892654859426, 0.0];37.678005478999694
1;437500;1006;run1;0.3971912952287062;[0.3971912952287062, 0.0];37.88966959800018
1;440000;1011;run1;0.39719334188475697;[0.39719334188475697, 0.0];38.09681047699996
1;442500;1016;run1;0.39719467786338414;[0.39719467786338414, 0.0];38.305342566003674
1;445000;1023;run1;0.3971960722271536;[0.3971960722271536, 0.0];38.518196764001914
1;447500;1028;run1;0.3971978855807343;[0.3971978855807343, 0.0];38.72028177700122
1;450000;1034;run1;0.3971994082620315;[0.3971994082620315, 0.0];38.9243115460049
1;452500;1040;run1;0.3972001041915646;[0.3972001041915646, 0.0];39.128377843000635
1;455000;1046;run1;0.39720137326882327;[0.39720137326882327, 0.0];39.33956459900219
1;457500;1052;run1;0.3972024447835581;[0.3972024447835581, 0.0];39.54858873800549
1;460000;1058;run1;0.3972039851168361;[0.3972039851168361, 0.0];39.75717248500587
1;462500;1064;run1;0.3972053343809909;[0.3972053343809909, 0.0];39.96870905300602
1;465000;1071;run1;0.39720629480633046;[0.39720629480633046, 0.0];40.18076717500662
1;467500;1077;run1;0.39720686317995835;[0.39720686317995835, 0.0];40.34965087000455
1;470000;1082;run1;0.3972075958862588;[0.3972075958862588, 0.0];40.560623903002124
1;472500;1088;run1;0.3972083217127993;[0.3972083217127993, 0.0];40.7746316910052
1;475000;1094;run1;0.3972087999410464;[0.3972087999410464, 0.0];40.98210365600244
1;477500;1099;run1;0.3972090606738472;[0.3972090606738472, 0.0];41.188153462004266
1;480000;1104;run1;0.3972095808199755;[0.3972095808199755, 0.0];41.39673923100054
1;482500;1111;run1;0.39721007963373584;[0.39721007963373584, 0.0];41.61843087300076
1;485000;1116;run1;0.3972104908074414;[0.3972104908074414, 0.0];41.82557820399961
1;487500;1122;run1;0.3972111182015858;[0.3972111182015858, 0.0];42.036515228006465
1;490000;1128;run1;0.397211379539306;[0.397211379539306, 0.0];42.25322031300311
1;492500;1134;run1;0.39721167555927783;[0.39721167555927783, 0.0];42.46644434000336
1;495000;1140;run1;0.3972120497804639;[0.3972120497804639, 0.0];42.67891457200312
1;497500;1146;run1;0.397212297839631;[0.397212297839631, 0.0];42.89175790900481
1;500000;1152;run1;0.39721243438766407;[0.39721243438766407, 0.0];43.10024981100287
1;502500;1157;run1;0.39721269729102204;[0.39721269729102204, 0.0];43.30435498100269
1;505000;1163;run1;0.3972128373476599;[0.3972128373476599, 0.0];43.516555442001845
1;507500;1168;run1;0.39721298989720516;[0.39721298989720516, 0.0];43.72191804900649
1;510000;1174;run1;0.3972132054878618;[0.3972132054878618, 0.0];43.932346190005774
1;512500;1179;run1;0.3972132902925434;[0.3972132902925434, 0.0];44.101778231000935
1;515000;1185;run1;0.39721339855402227;[0.39721339855402227, 0.0];44.311309447002714
1;517500;1192;run1;0.39721355694175925;[0.39721355694175925, 0.0];44.52609343200311
1;520000;1197;run1;0.39721363652660263;[0.39721363652660263, 0.0];44.740578021002875
1;522500;1202;run1;0.3972136980157591;[0.3972136980157591, 0.0];44.94359925100434
1;525000;1208;run1;0.39721373755872275;[0.39721373755872275, 0.0];45.14870895000058
1;527500;1213;run1;0.39721377957727694;[0.39721377957727694, 0.0];45.36104381500627
1;530000;1221;run1;0.3972138446597663;[0.3972138446597663, 0.0];45.57336877200578
1;532500;1226;run1;0.39721388601489627;[0.39721388601489627, 0.0];45.77964438300114
1;535000;1231;run1;0.3972139103099858;[0.3972139103099858, 0.0];45.984803926003224
1;537500;1237;run1;0.3972139428019218;[0.3972139428019218, 0.0];46.173760191006295
1;540000;1243;run1;0.3972139750600325;[0.3972139750600325, 0.0];46.3765001990032
1;542500;1248;run1;0.39721401434446324;[0.39721401434446324, 0.0];46.587132005006424
1;545000;1253;run1;0.39721402922180427;[0.39721402922180427, 0.0];46.79784757000016
1;547500;1259;run1;0.39721406102442114;[0.39721406102442114, 0.0];47.00115422900126
1;550000;1269;run1;0.397214089730605;[0.397214089730605, 6.588751425559628e-24];47.245580062000954
1;552500;1279;run1;0.39721410187606065;[0.39721410187606065, 1.7947479253439927e-19];47.41814530400006
1;555000;1289;run1;0.39721413064118866;[0.39721413064118866, 1.938364323027402e-18];47.65168407900637
1;557500;1299;run1;0.39721414774305785;[0.39721414774305774, 9.352761020491712e-17];47.83055521000642
1;560000;1311;run1;0.3972141641160635;[0.39721416411497135, 1.0921028343058608e-12];48.047955499001546
1;562500;1321;run1;0.39721417528866637;[0.39721417528385206, 4.8143170273652575e-12];48.26539103500545
1;565000;1329;run1;0.3972141863229239;[0.39721418630995875, 1.2965108265401546e-11];48.47067500200501
1;567500;1341;run1;0.3972141972009728;[0.3972141965093479, 6.916248571110386e-10];48.74064749200625
1;570000;1351;run1;0.3972142030474283;[0.39721419864671137, 4.400716984982974e-09];48.93144474700239
1;572500;1359;run1;0.3972142206560928;[0.39721420359592996, 1.7060162854854705e-08];49.13800753200485
1;575000;1373;run1;0.3972143299161971;[0.3972142177770628, 1.1213913429706983e-07];49.366086555004586
1;577500;1385;run1;0.39721473006653873;[0.3972142269378278, 5.031287109182363e-07];49.557604171001
1;580000;1399;run1;0.39721770605119755;[0.3972142413579299, 3.46469326766154e-06];49.794940022002265
1;582500;1409;run1;0.39722355373362894;[0.39721424984812115, 9.30388550779841e-06];50.00156708700524
1;585000;1419;run1;0.39723922979995285;[0.39721425927612086, 2.497052383196352e-05];50.17347317399981
1;587500;1434;run1;0.3972955662091435;[0.3972142676635818, 8.12985455616899e-05];50.374076493004395
1;590000;1447;run1;0.39751711761576486;[0.3972142732228821, 0.00030284439288275425];50.59730940600275
1;592500;1463;run1;0.39801888509448113;[0.3972142831953089, 0.0008046018991722418];50.81037111400656
1;595000;1475;run1;0.3997838695579544;[0.39721428894941657, 0.0025695806085378665];51.00357100900146
1;597500;1486;run1;0.40108451838732195;[0.3972142935981725, 0.003870224789149464];51.187854740004695
1;600000;1495;run1;0.40307892040141097;[0.3972142960345938, 0.005864624366817177];51.42733027500071
1;602500;1505;run1;0.4053843968562856;[0.397214298886155, 0.00817009797013057];51.6417319950051
1;605000;1515;run1;0.40890805906354477;[0.39721430357025594, 0.011693755493288844];51.82908807500644
1;607500;1524;run1;0.41276216975286145;[0.397214306907431, 0.015547862845430489];52.03863953700056
1;610000;1539;run1;0.4245454724531464;[0.3972143089687052, 0.027331163484441222];52.27666910800326
1;612500;1549;run1;0.43064487032011783;[0.39721431029357224, 0.0334305600265456];52.486285974002385
1;615000;1559;run1;0.436705073239108;[0.3972143120410308, 0.039490761198077234];52.66806737600564
1;617500;1571;run1;0.44641819224862284;[0.39721431267614, 0.04920387957248283];52.881435833005526
1;620000;1581;run1;0.4514484298972545;[0.39721431322427103, 0.05423411667298346];53.086511615001655
1;622500;1591;run1;0.46181241560951236;[0.3972143137084761, 0.06459810190103624];53.290437754003506
1;625000;1601;run1;0.46785675454118736;[0.3972143142174796, 0.07064244032370773];53.51236595100636
1;627500;1609;run1;0.47398274032652726;[0.39721431457276735, 0.0767684257537599];53.70723391800129
1;630000;1624;run1;0.48300032759717415;[0.397214315497377, 0.08578601209979714];53.908561364005436
1;632500;1637;run1;0.48929047972206324;[0.39721431632540116, 0.09207616339666208];54.130160068001715
1;635000;1651;run1;0.5021067555793314;[0.3972143169325355, 0.10489243864679591];54.334987159003504
1;637500;1663;run1;0.5064032509799494;[0.39721431739066515, 0.10918893358928428];54.5194931310034
1;640000;1673;run1;0.5104977469466117;[0.397214317586199, 0.11328342936041262];54.719745475005766
1;642500;1683;run1;0.5130320839949555;[0.3972143177366222, 0.11581776625833327];54.92059369600611
1;645000;1695;run1;0.5169782917121611;[0.3972143179467939, 0.11976397376536728];55.14613455200015
1;647500;1708;run1;0.5188703297051089;[0.39721431805220164, 0.12165601165290728];55.32950976500433
1;650000;1723;run1;0.5209524533948557;[0.39721431815701846, 0.12373813523783728];55.56247123600042
1;652500;1739;run1;0.5225518137277572;[0.3972143182593575, 0.12533749546839967];55.77156112600642
1;655000;1748;run1;0.5232033140005945;[0.39721431831150417, 0.1259889956890903];55.94476347100135
1;657500;1756;run1;0.523647744864086;[0.39721431833530085, 0.1264334265287852];56.14749875800044
1;660000;1767;run1;0.5240148554877195;[0.3972143183656324, 0.12680053712208705];56.36385406100453
1;662500;1777;run1;0.5243505805915669;[0.39721431840572935, 0.12713626218583762];56.58051981000608
1;665000;1790;run1;0.5248333468871738;[0.39721431842246613, 0.12761902846470766];56.77786935699987
1;667500;1803;run1;0.5250047925794366;[0.3972143184345224, 0.12779047414491423];57.003678960005345
1;670000;1813;run1;0.5251503920518281;[0.3972143184414804, 0.12793607361034767];57.210072752001
1;672500;1823;run1;0.5252638393322011;[0.3972143184465168, 0.12804952088568428];57.384639045005315
1;675000;1833;run1;0.525350117146641;[0.39721431844875266, 0.1281357986978884];57.59161060000042
1;677500;1848;run1;0.5255225220597486;[0.3972143184522589, 0.12830820360748962];57.79547841800377
1;680000;1862;run1;0.525593668561904;[0.3972143184543049, 0.1283793501075991];57.99599560200295
1;682500;1871;run1;0.5256102415403616;[0.3972143184555501, 0.12839592308481146];58.23047518200474
1;685000;1881;run1;0.5256310665448531;[0.39721431845622335, 0.1284167480886298];58.399632340006065
1;687500;1895;run1;0.5256656090568431;[0.3972143184570777, 0.1284512905997654];58.62624472900643
1;690000;1903;run1;0.5256780983277829;[0.39721431845736643, 0.12846377987041652];58.823695847000636
1;692500;1913;run1;0.5256923098245057;[0.39721431845755584, 0.1284779913669498];59.03558591900219
1;695000;1931;run1;0.5257104047375699;[0.3972143184578707, 0.1284960862796992];59.24721084900375
1;697500;1943;run1;0.5257160015134353;[0.3972143184579656, 0.12850168305546975];59.433876281000266
1;700000;1951;run1;0.525718718352415;[0.39721431845799215, 0.12850439989442292];59.63601230500353
1;702500;1961;run1;0.525720722385579;[0.3972143184580517, 0.1285064039275273];59.8451458250056
1;705000;1973;run1;0.5257224726474242;[0.39721431845811733, 0.12850815418930686];60.07734927200363
1;707500;1981;run1;0.5257230711658616;[0.39721431845815447, 0.1285087527077071];60.27805729700049
1;710000;1992;run1;0.5257247388140993;[0.3972143184581795, 0.12851042035591986];60.45442694800295
2;2500;5;run1;0.0;[0.0, 0.0];0.22382015000039246
2;5000;10;run1;0.0;[0.0, 0.0];0.4419330419987091
2;7500;15;run1;0.0;[0.0, 0.0];0.6586225350038148
2;10000;20;run1;0.0;[0.0, 0.0];0.8605977449988131
2;12500;25;run1;0.0;[0.0, 0.0];1.0747489490022417
2;15000;30;run1;0.0;[0.0, 0.0];1.3038126009996631
2;17500;35;run1;0.0;[0.0, 0.0];1.5143723860019236
2;20000;40;run1;0.0;[0.0, 0.0];1.7176483439980075
2;22500;45;run1;0.0;[0.0, 0.0];1.9364355910001905
2;25000;50;run1;0.0;[0.0, 0.0];2.141346821001207
2;27500;55;run1;0.0;[0.0, 0.0];2.368706311004644
2;30000;60;run1;0.0;[0.0, 0.0];2.571713010001986
2;32500;65;run1;0.0;[0.0, 0.0];2.7767634420015384
2;35000;70;run1;0.0;[0.0, 0.0];2.986009134001506
2;37500;75;run1;0.0;[0.0, 0.0];3.2040914980025264
2;40000;80;run1;0.0;[0.0, 0.0];3.4210630119996495
2;42500;85;run1;0.0;[0.0, 0.0];3.617143339004542
2;45000;90;run1;0.0;[0.0, 0.0];3.8191228860014235
2;47500;95;run1;0.0;[0.0, 0.0];4.034784265000781
2;50000;100;run1;0.0;[0.0, 0.0];4.249598341004457
2;52500;105;run1;0.0;[0.0, 0.0];4.464557993000199
2;55000;110;run1;0.0;[0.0, 0.0];4.668524125001568
2;57500;115;run1;0.0;[0.0, 0.0];4.887679106002906
2;60000;120;run1;0.0;[0.0, 0.0];5.091233409999404
2;62500;125;run1;0.0;[0.0, 0.0];5.292247793004208
2;65000;130;run1;0.0;[0.0, 0.0];5.493663763998484
2;67500;135;run1;0.0;[0.0, 0.0];5.694227585001499
2;70000;140;run1;0.0;[0.0, 0.0];5.891825450002216
2;72500;145;run1;0.0;[0.0, 0.0];6.0947228010045364
2;75000;150;run1;0.0;[0.0, 0.0];6.29413890199794
2;77500;155;run1;0.0;[0.0, 0.0];6.497944861002907
2;80000;160;run1;0.0;[0.0, 0.0];6.713040751004883
2;82500;165;run1;0.0;[0.0, 0.0];6.935618310999416
2;85000;170;run1;0.0;[0.0, 0.0];7.157243661000393
2;87500;175;run1;0.0;[0.0, 0.0];7.381212311003765
2;90000;180;run1;0.0;[0.0, 0.0];7.6103362049980205
2;92500;185;run1;0.0;[0.0, 0.0];7.833974100001797
2;95000;190;run1;0.0;[0.0, 0.0];8.048430830000143
2;97500;195;run1;0.0;[0.0, 0.0];8.264285903998825
2;100000;200;run1;0.0;[0.0, 0.0];8.485556302002806
2;102500;205;run1;0.0;[0.0, 0.0];8.71182163299818
2;105000;210;run1;0.0;[0.0, 0.0];8.924603236999246
2;107500;215;run1;0.0;[0.0, 0.0];9.143524355000409
2;110000;220;run1;0.0;[0.0, 0.0];9.356672893001814
2;112500;225;run1;0.0;[0.0, 0.0];9.574798227004067
2;115000;230;run1;0.0;[0.0, 0.0];9.794132536000689
2;117500;235;run1;0.0;[0.0, 0.0];9.995260542003962
2;120000;240;run1;0.0;[0.0, 0.0];10.19693158500013
2;122500;245;run1;0.0;[0.0, 0.0];10.40342989200144
2;125000;250;run1;0.0;[0.0, 0.0];10.61101970099844
2;127500;255;run1;0.0;[0.0, 0.0];10.821539861004567
2;130000;260;run1;0.0;[0.0, 0.0];11.031955411999661
2;132500;265;run1;0.0;[0.0, 0.0];11.238377424000646
2;135000;270;run1;0.0;[0.0, 0.0];11.437350997999602
2;137500;275;run1;0.0;[0.0, 0.0];11.639763732004212
