seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;40000;87;run1;15.397214318458218;1;[19];49.983859624000615
1;41000;91;run1;15.397214318458218;1;[19];51.43080907499825
1;42000;93;run1;15.397214318458218;1;[19];52.83600692300388
1;43000;96;run1;15.397214318458218;1;[19];54.33389394199912
1;44000;99;run1;15.397214318458218;1;[19];55.748146541001915
1;45000;102;run1;15.397214318458218;1;[19];57.154310293997696
1;46000;105;run1;15.397214318458218;1;[19];58.71318703699944
1;47000;108;run1;15.397214318458218;1;[19];60.16251983700204
1;48000;111;run1;15.397214318458218;1;[19];61.68673764199775
1;49000;114;run1;15.397214318458218;1;[19];63.15033140999731
1;50000;118;run1;15.397214318458218;1;[19];64.7530517050036
1;51000;122;run1;15.397214318458218;1;[19];66.3226558469978
1;52000;124;run1;15.397214318458218;1;[19];67.83447723199788
1;53000;126;run1;15.397214318458218;1;[19];69.33504152300156
1;54000;128;run1;15.397214318458218;1;[19];70.94323088000237
1;55000;130;run1;15.397214318458218;1;[19];72.41205766300118
1;56000;134;run1;15.397214318458218;1;[19];73.86566347200278
1;57000;140;run1;15.397214318458218;1;[19];75.31518574299844
1;58000;142;run1;15.397214318458218;1;[19];76.78282432899869
1;59000;149;run1;15.397214318458218;1;[19];78.24322383500112
1;60000;153;run1;15.397214318458218;1;[19];79.85495301699848
1;61000;161;run1;15.397214318458218;1;[19];81.39136794100341
1;62000;164;run1;15.397214318458218;1;[19];82.86587529499957
1;63000;178;run1;15.397214318458218;1;[19];84.39218648499809
1;64000;184;run1;15.397214318458218;1;[19];85.88652480299788
1;65000;188;run1;15.397214318458218;1;[19];87.37968672699935
1;66000;192;run1;15.397214318458218;1;[19];88.90842988099757
1;67000;197;run1;15.397214318458218;1;[19];90.35894610299874
1;68000;210;run1;15.397214318458218;1;[19];91.84444335199805
1;69000;213;run1;15.397214318458218;1;[19];93.43386660300166
1;70000;217;run1;15.397214318458218;1;[19];94.92193344500265
1;71000;220;run1;15.397214318458218;1;[19];96.39384998800233
1;72000;223;run1;16.55730947682925;2;[19, 51];97.96890767999867
1;73000;225;run1;16.55730947682925;2;[19, 51];99.46618555700115
1;74000;227;run1;16.55730947682925;2;[19, 51];100.97265704700112
1;75000;230;run1;16.55730947682925;2;[19, 51];102.48776039900258
1;76000;232;run1;16.55730947682925;2;[19, 51];103.9586975860002
1;77000;234;run1;16.55730947682925;2;[19, 51];105.44166444599978
1;78000;236;run1;16.55730947682925;2;[19, 51];106.93683806300396
1;79000;238;run1;16.55730947682925;2;[19, 51];108.41782099199918
1;80000;240;run1;16.55730947682925;2;[19, 51];109.90485479500057
1;81000;242;run1;16.55730947682925;2;[19, 51];111.37860267100041
1;82000;244;run1;16.55730947682925;2;[19, 51];113.00680795300286
1;83000;247;run1;16.55730947682925;2;[19, 51];114.55619541700435
1;84000;249;run1;16.55730947682925;2;[19, 51];116.09321080100199
1;85000;251;run1;16.55730947682925;2;[19, 51];117.61611339400406
1;86000;254;run1;16.55730947682925;2;[19, 51];119.16037360700284
1;87000;256;run1;16.55730947682925;2;[19, 51];120.70760132800206
1;88000;258;run1;16.55730947682925;2;[19, 51];122.25048444799904
1;89000;261;run1;16.55730947682925;2;[19, 51];123.77118819300085
1;90000;263;run1;16.55730947682925;2;[19, 51];125.26058933400054
1;91000;265;run1;16.55730947682925;2;[19, 51];126.79608363800071
1;92000;267;run1;16.55730947682925;2;[19, 51];128.33141397200234
1;93000;271;run1;16.55730947682925;2;[19, 51];129.88047372000437
1;94000;273;run1;16.55730947682925;2;[19, 51];131.46185571900423
1;95000;275;run1;16.55730947682925;2;[19, 51];132.99042791999818
1;96000;278;run1;16.55730947682925;2;[19, 51];134.5437691269981
1;97000;283;run1;16.55730947682925;2;[19, 51];136.18106873299985
1;98000;286;run1;16.55730947682925;2;[19, 51];137.76950681299786
1;99000;289;run1;16.55730947682925;2;[19, 51];139.30307288900076
1;100000;292;run1;16.55730947682925;2;[19, 51];140.83349579400237
2;1000;2;run1;0.0;0;[];1.2264702019965625
