seed;step;episode;run;hypervolume;PFcardinality;plan_lengths;computation_time
1;47000;105;run1;7.737570025810508;4;[21, 45, 19, 37];94.04730600499897
1;48000;108;run1;7.737570025810508;4;[21, 45, 19, 37];96.05616018
1;49000;112;run1;7.737570025810508;4;[21, 45, 19, 37];98.06097025299823
1;50000;114;run1;7.737570025810508;4;[21, 45, 19, 37];100.05991047499992
1;51000;117;run1;7.737570025810508;4;[21, 45, 19, 37];102.06003840299672
1;52000;121;run1;7.737570025810508;4;[21, 45, 19, 37];104.13926030800212
1;53000;125;run1;7.737570025810508;4;[21, 45, 19, 37];106.35414206000132
1;54000;127;run1;7.737570025810508;4;[21, 45, 19, 37];108.44971329299733
1;55000;131;run1;7.737570025810508;4;[21, 45, 19, 37];110.66742685099598
1;56000;134;run1;7.737570025810508;4;[21, 45, 19, 37];112.87163066399808
1;57000;137;run1;7.737570025810508;4;[21, 45, 19, 37];115.14802861600037
1;58000;142;run1;7.737570025810508;4;[21, 45, 19, 37];117.22932047799986
1;59000;144;run1;7.737570025810508;4;[21, 45, 19, 37];119.2829775930004
1;60000;146;run1;7.737570025810508;4;[21, 45, 19, 37];121.34248625599867
1;61000;148;run1;7.737570025810508;4;[21, 45, 19, 37];123.45252337899728
1;62000;151;run1;7.737570025810508;4;[21, 45, 19, 37];125.6236426760006
1;63000;153;run1;7.737570025810508;4;[21, 45, 19, 37];127.88238886900217
1;64000;155;run1;7.737570025810508;4;[21, 45, 19, 37];130.09297939200042
1;65000;157;run1;7.737570025810508;4;[21, 45, 19, 37];132.25263546800124
1;66000;160;run1;7.737570025810508;4;[21, 45, 19, 37];134.42241482499958
1;67000;162;run1;7.737570025810508;4;[21, 45, 19, 37];136.66997977999563
1;68000;168;run1;7.737570025810508;4;[21, 45, 19, 37];138.92676985399885
1;69000;171;run1;7.737570025810508;4;[21, 45, 19, 37];141.0911084190011
1;70000;174;run1;7.737570025810508;4;[21, 45, 19, 37];143.3136830969961
1;71000;177;run1;7.737570025810508;4;[21, 45, 19, 37];145.47762828399573
1;72000;180;run1;7.737570025810508;4;[21, 45, 19, 37];147.60697403099766
1;73000;182;run1;7.737570025810508;4;[21, 45, 19, 37];149.70763181499933
1;74000;188;run1;7.737570025810508;4;[21, 45, 19, 37];151.80474308099656
1;75000;191;run1;7.737570025810508;4;[21, 45, 19, 37];153.96244760399713
1;76000;193;run1;7.737570025810508;4;[21, 45, 19, 37];156.17316788999597
1;77000;195;run1;7.737570025810508;4;[21, 45, 19, 37];158.4581595369964
1;78000;199;run1;7.737570025810508;4;[21, 45, 19, 37];160.63688529299543
1;79000;202;run1;7.737570025810508;4;[21, 45, 19, 37];162.81848517600156
1;80000;206;run1;7.737570025810508;4;[21, 45, 19, 37];165.02019588999974
1;81000;208;run1;7.737570025810508;4;[21, 45, 19, 37];167.23068796400185
1;82000;214;run1;7.737570025810508;4;[21, 45, 19, 37];169.49870725000073
1;83000;217;run1;7.737570025810508;4;[21, 45, 19, 37];171.69589919099963
1;84000;219;run1;7.737570025810508;4;[21, 45, 19, 37];173.81648485099868
1;85000;222;run1;7.737570025810508;4;[21, 45, 19, 37];175.99045415799628
1;86000;225;run1;7.737570025810508;4;[21, 45, 19, 37];178.24835539500054
1;87000;231;run1;7.737570025810508;4;[21, 45, 19, 37];180.45790287099953
