seed;step;episode;run;q_sum;per_task_q;computation_time
1;67000;135;run1;0.5067335967205687;[0.0, 0.0, 0.5067335967205687];5.051387769999565
1;68000;137;run1;0.5067335967205687;[0.0, 0.0, 0.5067335967205687];5.124639827001374
1;69000;139;run1;0.5092914213589766;[0.0, 0.0, 0.5092914213589766];5.19812846199784
1;70000;141;run1;0.5117650185134003;[0.0, 0.0, 0.5117650185134003];5.272362276002241
1;71000;143;run1;0.5117650185134003;[0.0, 0.0, 0.5117650185134003];5.34659282299981
1;72000;145;run1;0.5126307285713886;[0.0, 0.0, 0.5126307285713886];5.420702312003414
1;73000;147;run1;0.5146262103657012;[0.0, 0.0, 0.5146262103657012];5.493449644003704
1;74000;149;run1;0.5166110271781827;[0.0, 0.0, 0.5166110271781827];5.56610009400174
1;75000;151;run1;0.5194812745083758;[0.0, 0.0, 0.5194812745083758];5.638982593001856
1;76000;153;run1;0.5223335450758716;[0.0, 0.0, 0.5223335450758716];5.712630308000371
1;77000;155;run1;0.5241160508868374;[0.0, 0.0, 0.5241160508868374];5.786577218997991
1;78000;157;run1;0.5272274720097943;[0.0, 0.0, 0.5272274720097943];5.860327929003688
1;79000;159;run1;0.5289833800694507;[0.0, 0.0, 0.5289833800694507];5.933229353002389
1;80000;161;run1;0.5320397456548119;[0.0, 0.0, 0.5320397456548119];6.005838504999701
1;81000;163;run1;0.532795550652025;[0.0, 0.0, 0.532795550652025];6.079511547999573
1;82000;165;run1;0.5332841257252036;[0.0, 0.0, 0.5332841257252036];6.153245185996639
1;83000;167;run1;0.5332841257252036;[0.0, 0.0, 0.5332841257252036];6.22703577199718
1;84000;169;run1;0.5335266162732945;[0.0, 0.0, 0.5335266162732945];6.300746485998388
1;85000;171;run1;0.5340379975863899;[0.0, 0.0, 0.5340379975863899];6.374408158000733
1;86000;173;run1;0.5345217912493431;[0.0, 0.0, 0.5345217912493431];6.448435912003333
1;87000;175;run1;0.5349953528311825;[0.0, 0.0, 0.5349953528311825];6.5221717539971
1;88000;177;run1;0.5356700225102178;[0.0, 0.0, 0.5356700225102178];6.595773029999691
1;89000;179;run1;0.5364283684437376;[0.0, 0.0, 0.5364283684437376];6.670172698002716
1;90000;181;run1;0.5369134785262906;[0.0, 0.0, 0.5369134785262906];6.745131481999124
1;91000;183;run1;0.5373583719245808;[0.0, 0.0, 0.5373583719245808];6.819553341003484
1;92000;185;run1;0.5378483741722075;[0.0, 0.0, 0.5378483741722075];6.893455377001374
1;93000;187;run1;0.5382317823653486;[0.0, 0.0, 0.5382317823653486];6.969732835001196
1;94000;189;run1;0.5385514702257348;[0.0, 0.0, 0.5385514702257348];7.045998210000107
1;95000;191;run1;0.53870011552301;[0.0, 0.0, 0.53870011552301];7.120775841001887
1;96000;193;run1;0.5387713906376911;[0.0, 0.0, 0.5387713906376911];7.195889287999307
1;97000;195;run1;0.5388408482318104;[0.0, 0.0, 0.5388408482318104];7.270470538001973
1;98000;197;run1;0.5389699080263711;[0.0, 0.0, 0.5389699080263711];7.34508283699688
1;99000;199;run1;0.5390249282545786;[0.0, 0.0, 0.5390249282545786];7.39064508699812
1;100000;202;run1;0.5391352436349077;[0.0, 0.0, 0.5391352436349077];7.466641612998501
1;101000;206;run1;0.5394247058650544;[0.0, 0.0, 0.5394247058650544];7.573116519000905
1;102000;208;run1;0.5395071033986439;[0.0, 0.0, 0.5395071033986439];7.61579760099994
1;103000;211;run1;0.5395478978026914;[0.0, 0.0, 0.5395478978026914];7.694133871998929
1;104000;214;run1;0.5396711749574046;[0.0, 0.0, 0.5396711749574046];7.773228926998854
1;105000;217;run1;0.5398051439081822;[0.0, 0.0, 0.5398051439081822];7.85373170299863
1;106000;220;run1;0.539891605452672;[0.0, 0.0, 0.539891605452672];7.930260105000343
1;107000;223;run1;0.5400373758103599;[0.0, 0.0, 0.5400373758103599];8.008803898002952
1;108000;227;run1;0.5400892236238105;[1.5102977647699698e-17, 0.0, 0.5400892236238105];8.090756857003726
1;109000;229;run1;0.5400892236238113;[8.221185946792514e-16, 0.0, 0.5400892236238105];8.13272270699963
1;110000;233;run1;0.5401356386307842;[5.698937102430865e-14, 0.0, 0.5401356386307272];8.211861393996514
1;111000;236;run1;0.5401356386324362;[1.7089808830343212e-12, 0.0, 0.5401356386307272];8.289446333998058
1;112000;242;run1;0.540202975878039;[2.8117718783678476e-10, 0.0, 0.5402029755968618];8.372330723999767
1;113000;245;run1;0.5402447270309103;[3.2380287419934958e-09, 0.0, 0.5402447237928816];8.448394888000621
1;114000;251;run1;0.5402846079188843;[2.1245976087307573e-08, 0.0, 0.5402845866729082];8.533406219001336
1;115000;254;run1;0.5402915046162796;[3.729977985129625e-08, 0.0, 0.5402914673164998];8.578163186997699
1;116000;257;run1;0.5403065774274518;[7.27706050276294e-08, 0.0, 0.5403065046568468];8.655759437002416
1;117000;262;run1;0.540364744405994;[3.8173780624197625e-07, 0.0, 0.5403643626681878];8.739722897997126
1;118000;265;run1;0.5403858663886085;[5.42641918409147e-07, 0.0, 0.5403853237466901];8.815045780000219
1;119000;268;run1;0.5404159601770789;[7.956066377969133e-07, 0.0, 0.5404151645704411];8.89149491200078
1;120000;271;run1;0.5404677465879747;[1.234528774829104e-06, 0.0, 0.5404665120591998];8.967739567000535
1;121000;274;run1;0.5405082882150336;[1.6084057220015936e-06, 0.0, 0.5405066798093116];9.045294520001335
1;122000;277;run1;0.540549472377351;[2.0113670816456854e-06, 0.0, 0.5405474610102693];9.088713527002255
1;123000;281;run1;0.5406782091236759;[3.3672679066089546e-06, 0.0, 0.5406748418557693];9.168448912998429
1;124000;286;run1;0.5408177393564558;[4.916155083661086e-06, 0.0, 0.5408128232013721];9.251705326001684
1;125000;290;run1;0.5410092664857671;[7.307990057566326e-06, 0.0, 0.5410019584957095];9.331645808997564
1;126000;293;run1;0.5410092664857671;[7.307990057566326e-06, 0.0, 0.5410019584957095];9.415598699000839
1;127000;296;run1;0.5410904931002949;[1.087992987418544e-05, 0.0, 0.5410796131704207];9.49296901300113
1;128000;299;run1;0.5413095671467422;[1.3308537444235114e-05, 0.0, 0.541296258609298];9.537729107003543
1;129000;302;run1;0.5416267353534873;[2.3449974553612484e-05, 0.0, 0.5416032853789337];9.619304209998518
1;130000;305;run1;0.5427171817847626;[8.517674887573697e-05, 0.0, 0.5426320050358868];9.698425194001175
1;131000;310;run1;0.5459456160629582;[0.0003549217998268887, 0.0, 0.5455906942631313];9.787468278002052
1;132000;314;run1;0.5466827366380194;[0.0004317377275800859, 0.0, 0.5462509989104393];9.88103900400165
1;133000;317;run1;0.5485091522430466;[0.0006397966221314644, 0.0, 0.5478693556209152];9.967115949999425
1;134000;320;run1;0.5503335332972809;[0.000857307246193498, 0.0, 0.5494762260510874];10.04435616700357
1;135000;323;run1;0.5528122744856447;[0.001161897225976953, 0.0, 0.5516503772596678];10.089708200001041
1;136000;326;run1;0.5560216346739816;[0.0015648120974517793, 0.0, 0.5544568225765298];10.169020845001796
1;137000;331;run1;0.5646720623189048;[0.002650929921176142, 0.0, 0.5620211323977287];10.255586195999058
1;138000;334;run1;0.5646720623189048;[0.002650929921176142, 0.0, 0.5620211323977287];10.333701618001214
1;139000;338;run1;0.5710818962365507;[0.00344333050978708, 0.0, 0.5676385657267636];10.41392876199825
1;140000;341;run1;0.5743581402759138;[0.003843402622424485, 0.0, 0.5705147376534894];10.49170052500267
1;141000;344;run1;0.5888651454407825;[0.005558779198173803, 0.0, 0.5833063662426087];10.567751292997855
1;142000;346;run1;0.5909992879738718;[0.005808767384026717, 0.0, 0.5851905205898451];10.611204054999689
1;143000;349;run1;0.6005147351751778;[0.006929675753931233, 0.0, 0.5935850594212466];10.697952961003466
1;144000;352;run1;0.6098973472560398;[0.008069132586213893, 0.0, 0.601828214669826];10.790890048003348
1;145000;355;run1;0.6198560822594553;[0.009345594347782886, 0.0, 0.6105104879116724];10.883596990002843
1;146000;359;run1;0.6365763932693546;[0.01168070789658117, 0.0, 0.6248956853727734];10.97346966299665
1;147000;362;run1;0.64799458680046;[0.013447085161283392, 0.0, 0.6345475016391766];11.060452281002654
1;148000;365;run1;0.6604378522286218;[0.015528123308753118, 0.0, 0.6449097289198688];11.151380709998193
1;149000;370;run1;0.695405577445481;[0.02208359303335766, 0.0, 0.6733219844121234];11.260452155001985
1;150000;373;run1;0.7090059462906548;[0.02492841767457589, 0.0, 0.684077528616079];11.357571610002196
1;151000;376;run1;0.7196495320899751;[0.027391942814116707, 0.0, 0.6922575892758583];11.411802700997214
1;152000;380;run1;0.7286329075913902;[0.02975588653706725, 0.0, 0.6988770210543229];11.513875912998628
1;153000;385;run1;0.7684339808434063;[0.04225014374626569, 0.0, 0.7261838370971406];11.619350095003028
1;154000;388;run1;0.7809458432655436;[0.04665608693968698, 0.0, 0.7342897563258567];11.715128443996946
1;155000;391;run1;0.8081678743367489;[0.0568891922196495, 0.0, 0.7512786821170994];11.805022808002832
1;156000;395;run1;0.8395618192346509;[0.06932989201420961, 0.0, 0.7702319272204413];11.903136603999883
1;157000;400;run1;0.8556724863697428;[0.0759666766384278, 0.0, 0.779705809731315];12.001665322997724
1;158000;402;run1;0.866173933130189;[0.08044552447681554, 0.0, 0.7857284086533735];12.056772561001708
1;159000;404;run1;0.8768518149065488;[0.08513826591930809, 0.0, 0.7917135489872408];12.153101180003432
1;160000;407;run1;0.8930084917548422;[0.09270935795397367, 0.0, 0.8002991338008685];12.245631609002885
1;161000;412;run1;0.9330942155979205;[0.1117341116638448, 0.0, 0.8213601039340757];12.330981639999663
1;162000;415;run1;0.9435341479344899;[0.11689205257852216, 0.0, 0.8266420953559677];12.410399043001235
1;163000;418;run1;0.9637686280071791;[0.12714191312425102, 0.0, 0.8366267148829281];12.490245558001334
1;164000;421;run1;0.9800907178403262;[0.13567882313190796, 0.0, 0.8444118947084183];12.57006079400162
1;165000;424;run1;1.0008998050150568;[0.14674614761600058, 0.0, 0.8541536573990561];12.64728021100018
1;166000;427;run1;1.0154425976236465;[0.15457279737017168, 0.0, 0.8608698002534748];12.726995639000961
1;167000;430;run1;1.033755006875828;[0.16456557708034958, 0.0, 0.8691894297954786];12.808900094998535
1;168000;434;run1;1.0628759586779346;[0.1808799002008657, 0.0, 0.8819960584770689];12.907058103002782
1;169000;436;run1;1.0628759586779346;[0.1808799002008657, 0.0, 0.8819960584770689];12.951428107997344
1;170000;439;run1;1.0687130959946953;[0.1842644821552986, 0.0, 0.8844486138393967];13.036360600002808
1;171000;443;run1;1.0795851972676158;[0.1909409136833402, 0.0, 0.8886442835842755];13.124279278003087
1;172000;448;run1;1.1034027401772752;[0.20627251819011913, 0.0, 0.8971302219871562];13.210532336001052
1;173000;451;run1;1.1166054555732852;[0.2150933598228596, 0.0, 0.9015120957504257];13.29153986700112
1;174000;455;run1;1.1325505140943752;[0.22621509997945252, 0.0, 0.9063354141149227];13.376430869000615
1;175000;458;run1;1.1398531445433204;[0.23153183884581685, 0.0, 0.9083213056975037];13.459172959002899
1;176000;460;run1;1.142533887594789;[0.23351856723913966, 0.0, 0.9090153203556495];13.501919875998283
1;177000;463;run1;1.1504483168795583;[0.23944325543452954, 0.0, 0.9110050614450288];13.582014419996995
1;178000;467;run1;1.1596343034471117;[0.24647378165774086, 0.0, 0.9131605217893709];13.66688002400042
1;179000;472;run1;1.1734200424468628;[0.2572170913858507, 0.0, 0.9162029510610121];13.75440293399879
1;180000;475;run1;1.1831704596047237;[0.26490677540051477, 0.0, 0.918263684204209];13.83315096199658
1;181000;478;run1;1.1921919988921608;[0.27208688735059794, 0.0, 0.9201051115415628];13.910886926001695
1;182000;481;run1;1.2003894752964581;[0.27866181778676447, 0.0, 0.9217276575096935];13.987882909998007
1;183000;485;run1;1.2076435380255344;[0.28451289453676903, 0.0, 0.9231306434887654];14.055067904999305
1;184000;488;run1;1.2173742595446022;[0.2924178972174262, 0.0, 0.924956362327176];14.136028596003598
1;185000;494;run1;1.2324082050025273;[0.30469135509537626, 0.0, 0.927716849907151];14.224517442002252
1;186000;496;run1;1.2341093270112273;[0.30608340501208015, 0.0, 0.9280259219991472];14.26735143300175
1;187000;500;run1;1.2409719724368937;[0.3117290084324238, 0.0, 0.92924296400447];14.348871080997924
1;188000;503;run1;1.2456262565424594;[0.315584835752564, 0.0, 0.9300414207898954];14.42546420400322
1;189000;509;run1;1.253867577191143;[0.3225009433575891, 0.0, 0.9313666338335539];14.514414090997889
1;190000;512;run1;1.2596233277944289;[0.32744483372291916, 0.0, 0.9321784940715097];14.592394988001615
1;191000;515;run1;1.2638043190197836;[0.3310825013670487, 0.0, 0.932721817652735];14.671943489003752
1;192000;518;run1;1.267931736264233;[0.3347138723602394, 0.0, 0.9332178639039935];14.74996230800025
1;193000;521;run1;1.2755375874171788;[0.34149407515143265, 0.0, 0.9340435122657462];14.794712312002957
1;194000;524;run1;1.2786995836317518;[0.3443390303827988, 0.0, 0.934360553248953];14.87193021600251
1;195000;529;run1;1.2831310702605982;[0.34836993940747213, 0.0, 0.9347611308531261];14.953499046998331
1;196000;533;run1;1.2908751618539496;[0.35549336847164914, 0.0, 0.9353817933823003];15.036129735999566
1;197000;536;run1;1.295427839477437;[0.3597088880294537, 0.0, 0.9357189514479832];15.113034198002424
1;198000;540;run1;1.2986212219506084;[0.3626788578292914, 0.0, 0.9359423641213169];15.16008598299959
1;199000;542;run1;1.3014594459230349;[0.3653285085714493, 0.0, 0.9361309373515857];15.235382835002383
1;200000;548;run1;1.307874004981243;[0.3713584620811302, 0.0, 0.9365155429001126];15.321271574001003
1;201000;551;run1;1.309689505605767;[0.3730801135886764, 0.0, 0.9366093920170906];15.39889150900126
1;202000;554;run1;1.3111175203415468;[0.37444026712125406, 0.0, 0.9366772532202928];15.475353283000004
1;203000;560;run1;1.314637705685133;[0.37780492472794797, 0.0, 0.936832780957185];15.562533144002373
1;204000;563;run1;1.3159233953529452;[0.3790394933885396, 0.0, 0.9368839019644055];15.639614168998378
1;205000;566;run1;1.3172832821927247;[0.3803475100100411, 0.0, 0.9369357721826836];15.683683014998678
1;206000;569;run1;1.318635000719054;[0.3816490505691463, 0.0, 0.9369859501499076];15.761281168001005
1;207000;575;run1;1.3205072166769747;[0.38345228063870274, 0.0, 0.9370549360382718];15.850592018003226
1;208000;581;run1;1.322228592118816;[0.3851097213433044, 0.0, 0.9371188707755115];15.941948765001143
1;209000;584;run1;1.3238524513277405;[0.38667174536298154, 0.0, 0.937180705964759];16.033670072996756
1;210000;587;run1;1.3245143263456916;[0.38730761912414946, 0.0, 0.9372067072215422];16.11357323399716
1;211000;590;run1;1.3258603738435242;[0.3885985963128511, 0.0, 0.9372617775306732];16.15817552900262
1;212000;593;run1;1.3263497787795329;[0.38906732237473474, 0.0, 0.9372824564047981];16.238278206998075
1;213000;596;run1;1.3268574360957788;[0.38955316543785307, 0.0, 0.9373042706579257];16.31776116399851
1;214000;602;run1;1.3279869935774058;[0.3906343942677982, 0.0, 0.9373525993096077];16.408111678996647
1;215000;605;run1;1.3285012373539673;[0.3911270166754156, 0.0, 0.9373742206785518];16.487798230999033
1;216000;608;run1;1.3292985617886435;[0.3918921149043286, 0.0, 0.9374064468843148];16.567163865998737
1;217000;611;run1;1.3298139676770604;[0.39238758239679594, 0.0, 0.9374263852802646];16.644526935000613
1;218000;615;run1;1.3301434906728584;[0.3927046070815712, 0.0, 0.9374388835912871];16.69323070399696
1;219000;617;run1;1.3306851141827427;[0.3932266502223079, 0.0, 0.9374584639604348];16.76914587400097
1;220000;620;run1;1.331004010652003;[0.39353452817058654, 0.0, 0.9374694824814163];16.848691220002365
1;221000;623;run1;1.3313046074603054;[0.39382503866486307, 0.0, 0.9374795687954425];16.927733021999302
1;222000;626;run1;1.3314921144008238;[0.3940064134564815, 0.0, 0.9374857009443422];17.005598860996542
1;223000;629;run1;1.3318447590510256;[0.3943478908304383, 0.0, 0.9374968682205873];17.082895332998305
1;224000;632;run1;1.332156347000243;[0.3946499352030464, 0.0, 0.9375064117971967];17.16032053899835
1;225000;635;run1;1.3322965711384371;[0.3947859443071784, 0.0, 0.9375106268312587];17.238783467000758
1;226000;641;run1;1.3326163607198185;[0.39509624661275816, 0.0, 0.9375201141070604];17.32557880099921
1;227000;645;run1;1.3328441081757278;[0.3953172737151169, 0.0, 0.937526834460611];17.373147803999018
1;228000;647;run1;1.3328986522904953;[0.3953702071815591, 0.0, 0.9375284451089362];17.449103872000705
1;229000;650;run1;1.3331141442413397;[0.39557931751318104, 0.0, 0.9375348267281586];17.52820869399875
1;230000;655;run1;1.3332976606417999;[0.3957573839306282, 0.0, 0.9375402767111718];17.615458966996812
1;231000;659;run1;1.3334834856677822;[0.39593769965737324, 0.0, 0.9375457860104088];17.697851283999626
1;232000;664;run1;1.3337013156606863;[0.39614920558901034, 0.0, 0.9375521100716759];17.78459592100262
1;233000;666;run1;1.333794017866787;[0.39623927266525977, 0.0, 0.9375547452015273];17.826413429997046
1;234000;670;run1;1.333794017866787;[0.39623927266525977, 0.0, 0.9375547452015273];17.91072509699734
1;235000;673;run1;1.333882842380139;[0.39632565746377785, 0.0, 0.9375571849163612];17.99065338500077
1;236000;676;run1;1.333985092042425;[0.3964252050895082, 0.0, 0.9375598869529167];18.070827809002367
1;237000;679;run1;1.3340329587674291;[0.3964718608359357, 0.0, 0.9375610979314934];18.147911148000276
1;238000;682;run1;1.3340573152639639;[0.3964956195314417, 0.0, 0.9375616957325222];18.225722754003073
1;239000;686;run1;1.3341742268426793;[0.39660977773102574, 0.0, 0.9375644491116535];18.307011415003217
1;240000;690;run1;1.334322908083386;[0.3967550881379923, 0.0, 0.9375678199453937];18.35467579899705
1;241000;692;run1;1.3343439875235013;[0.3967757053601839, 0.0, 0.9375682821633172];18.429639401001623
1;242000;695;run1;1.3343984932006954;[0.39682904171034233, 0.0, 0.937569451490353];18.50976315799926
1;243000;700;run1;1.3344345371231234;[0.3968643324796567, 0.0, 0.9375702046434667];18.597161331003008
1;244000;703;run1;1.334461309386488;[0.39689055964076847, 0.0, 0.9375707497457197];18.67659620699851
1;245000;706;run1;1.3344826815344588;[0.39691150253590984, 0.0, 0.937571178998549];18.756789516002755
1;246000;709;run1;1.3345073515141364;[0.3969356964926997, 0.0, 0.9375716550214366];18.837214532999496
1;247000;713;run1;1.33452544412301;[0.3969534576325366, 0.0, 0.9375719864904736];18.918390471000748
1;248000;716;run1;1.334534791195051;[0.3969626428942289, 0.0, 0.9375721483008219];18.99716833399725
1;249000;719;run1;1.3345526343336105;[0.39698019102620036, 0.0, 0.9375724433074102];19.07668590600224
1;250000;721;run1;1.3345576153209548;[0.396985095098477, 0.0, 0.937572520222478];19.12046094499965
1;251000;725;run1;1.3345846198542624;[0.39701170335655717, 0.0, 0.9375729164977051];19.20046330399782
1;252000;728;run1;1.3346039899238373;[0.3970308132320893, 0.0, 0.9375731766917481];19.278788721996534
1;253000;731;run1;1.3346176368984684;[0.3970442894565409, 0.0, 0.9375733474419276];19.356714654000825
1;254000;734;run1;1.3346233277455652;[0.3970499112662333, 0.0, 0.937573416479332];19.435773678997066
1;255000;737;run1;1.334633286086761;[0.39705975888621015, 0.0, 0.9375735272005508];19.51556260399957
1;256000;740;run1;1.3346423847118019;[0.3970687612188336, 0.0, 0.9375736234929682];19.594412822996674
1;257000;743;run1;1.3346423847118019;[0.3970687612188336, 0.0, 0.9375736234929682];19.67359191399737
1;258000;746;run1;1.3346527011594729;[0.39707897805551495, 0.0, 0.9375737231039579];19.751776826000423
1;259000;751;run1;1.3346731516010626;[0.3970992501941088, 0.0, 0.9375739014069538];19.83969506200083
1;260000;753;run1;1.3346820169710347;[0.3971080442700178, 0.0, 0.9375739727010168];19.88005800999963
1;261000;755;run1;1.334691256862044;[0.39711721655746823, 0.0, 0.9375740403045756];19.95588516400312
1;262000;760;run1;1.334712842593062;[0.39713866016358457, 0.0, 0.9375741824294777];20.041668322999612
1;263000;763;run1;1.3347181769920826;[0.3971439633864219, 0.0, 0.9375742136056607];20.12053034499695
1;264000;766;run1;1.3347242848644698;[0.39715003815599265, 0.0, 0.9375742467084771];20.198137453997333
1;265000;769;run1;1.334729956733082;[0.39715568284631386, 0.0, 0.9375742738867681];20.27786851899873
1;266000;772;run1;1.334734753545512;[0.397160458563204, 0.0, 0.9375742949823082];20.357586430000083
1;267000;775;run1;1.3347409512543142;[0.3971666329000409, 0.0, 0.9375743183542734];20.43796318599925
1;268000;778;run1;1.3347465089671382;[0.39717217183330894, 0.0, 0.9375743371338292];20.527351711003575
1;269000;781;run1;1.3347484603368436;[0.3971741170281725, 0.0, 0.9375743433086711];20.610083419996954
1;270000;783;run1;1.3347525232474804;[0.39717816772025505, 0.0, 0.9375743555272253];20.653791552998882
1;271000;785;run1;1.3347546887705684;[0.3971803272605684, 0.0, 0.9375743615099998];20.733116581002832
1;272000;788;run1;1.3347567310346318;[0.3971823642888414, 0.0, 0.9375743667457904];20.812255035001726
1;273000;791;run1;1.334759207271987;[0.3971848350491612, 0.0, 0.9375743722228258];20.894111267996777
1;274000;796;run1;1.3347643401085991;[0.3971899574791011, 0.0, 0.937574382629498];20.98288662399864
1;275000;799;run1;1.3347662962722833;[0.39719191011132826, 0.0, 0.9375743861609549];21.0606683540027
1;276000;802;run1;1.334768631989223;[0.39719424210298, 0.0, 0.937574389886243];21.13919602399983
